,Origin,Destination,Date,Carrier,Price,Depart_Time,Dep_meridiem,Arrive_time,Arrival_time_meridiem,Duration,Flight_pattern
2559,ATL,CHS,05-25,Multiple Airlines,$265,1:05,pm,7:19,pm,6h 14m,"1 stop 

"
2560,ATL,CHS,05-25,American Airlines,$278,5:30,am,8:40,am,3h 10m,1 stop
2561,ATL,CID,05-19,Delta,$219,9:55,am,11:03,am,2h 08m,nonstop
2562,ATL,CID,05-19,Delta,$219,3:28,pm,4:38,pm,2h 10m,nonstop
2563,ATL,CID,05-19,Delta,$219,9:10,pm,10:18,pm,2h 08m,nonstop
2564,ATL,CID,05-19,American Airlines,$226,6:56,am,1:13,pm,7h 17m,1 stop
2565,ATL,CID,05-19,American Airlines,$226,8:31,am,1:13,pm,5h 42m,1 stop
2566,ATL,CID,05-19,American Airlines,$226,9:40,am,1:13,pm,4h 33m,1 stop
2567,ATL,CID,05-19,American Airlines,$226,7:45,pm,11:27,pm,4h 42m,1 stop
2568,ATL,CID,05-19,Delta,$227,7:25,am,11:39,am,5h 14m,1 stop
2569,ATL,CID,05-19,American Airlines,$227,7:28,am,10:57,am,4h 29m,1 stop
2570,ATL,CID,05-19,United Airlines,$227,8:00,am,11:21,am,4h 21m,1 stop
2571,ATL,CID,05-19,Delta,$227,2:16,pm,8:55,pm,7h 39m,1 stop
2572,ATL,CID,05-19,American Airlines,$230,5:16,am,10:57,am,6h 41m,2 stops
2573,ATL,CID,05-19,Frontier,$247,11:34,am,7:01,pm,8h 27m,"1 stop 

"
2574,ATL,CID,05-19,United Airlines,$249,7:00,am,2:03,pm,8h 03m,1 stop
2575,ATL,CID,05-19,United Airlines,$295,5:45,am,2:03,pm,9h 18m,1 stop
2576,ATL,CID,05-20,Delta,$219,9:10,pm,10:18,pm,2h 08m,nonstop
2577,ATL,CID,05-20,Delta,$219,3:28,pm,4:38,pm,2h 10m,nonstop
2578,ATL,CID,05-20,Delta,$227,6:00,am,10:32,am,5h 32m,1 stop
2579,ATL,CID,05-20,Delta,$227,6:00,am,9:21,am,4h 21m,1 stop
2580,ATL,CID,05-20,American Airlines,$227,4:24,pm,10:57,pm,7h 33m,1 stop
2581,ATL,CID,05-20,American Airlines,$227,5:38,pm,9:32,pm,4h 54m,1 stop
2582,ATL,CID,05-20,American Airlines,$227,5:38,pm,11:18,pm,6h 40m,1 stop
2583,ATL,CID,05-20,Delta,$249,9:55,am,11:03,am,2h 08m,nonstop
2584,ATL,CID,05-20,American Airlines,$306,6:56,am,1:13,pm,7h 17m,1 stop
2585,ATL,CID,05-20,American Airlines,$306,8:31,am,1:13,pm,5h 42m,1 stop
2586,ATL,CID,05-20,American Airlines,$306,9:40,am,1:13,pm,4h 33m,1 stop
2587,ATL,CID,05-20,American Airlines,$306,5:47,pm,11:27,pm,6h 40m,1 stop
2588,ATL,CID,05-20,American Airlines,$306,7:45,pm,11:27,pm,4h 42m,1 stop
2589,ATL,CID,05-20,American Airlines,$307,6:08,am,10:57,am,5h 49m,1 stop
2590,ATL,CID,05-20,American Airlines,$307,7:28,am,10:57,am,4h 29m,1 stop
2591,ATL,CID,05-21,Multiple Airlines,$175,9:49,pm,5:44,pm,20h 55m,1 stop
2592,ATL,CID,05-21,Delta,$219,9:55,am,11:03,am,2h 08m,nonstop
2593,ATL,CID,05-21,Frontier,$179,11:34,am,7:01,pm,8h 27m,"1 stop 

"
2594,ATL,CID,05-21,Delta,$219,3:28,pm,4:38,pm,2h 10m,nonstop
2595,ATL,CID,05-21,Delta,$219,9:10,pm,10:18,pm,2h 08m,nonstop
2596,ATL,CID,05-21,American Airlines,$226,6:56,am,1:13,pm,7h 17m,1 stop
2597,ATL,CID,05-21,American Airlines,$226,8:31,am,1:13,pm,5h 42m,1 stop
2598,ATL,CID,05-21,American Airlines,$226,9:40,am,1:13,pm,4h 33m,1 stop
2599,ATL,CID,05-21,American Airlines,$227,6:05,am,12:32,pm,7h 27m,1 stop
2600,ATL,CID,05-21,American Airlines,$227,6:08,am,10:57,am,5h 49m,1 stop
2601,ATL,CID,05-21,Delta,$227,7:25,am,10:32,am,4h 07m,1 stop
2602,ATL,CID,05-21,American Airlines,$227,7:28,am,10:57,am,4h 29m,1 stop
2603,ATL,CID,05-21,United Airlines,$227,8:00,am,11:22,am,4h 22m,1 stop
2604,ATL,CID,05-21,American Airlines,$227,8:00,am,12:32,pm,5h 32m,1 stop
2605,ATL,CID,05-21,American Airlines,$227,10:38,am,2:16,pm,4h 38m,1 stop
2606,ATL,CID,05-22,Delta,$219,9:55,am,11:03,am,2h 08m,nonstop
2607,ATL,CID,05-22,Delta,$219,3:28,pm,4:38,pm,2h 10m,nonstop
2608,ATL,CID,05-22,Delta,$219,9:10,pm,10:18,pm,2h 08m,nonstop
2609,ATL,CID,05-22,American Airlines,$226,6:56,am,1:13,pm,7h 17m,1 stop
2610,ATL,CID,05-22,American Airlines,$226,8:31,am,1:13,pm,5h 42m,1 stop
2611,ATL,CID,05-22,American Airlines,$226,9:40,am,1:13,pm,4h 33m,1 stop
2612,ATL,CID,05-22,Delta,$227,7:25,am,11:39,am,5h 14m,1 stop
2613,ATL,CID,05-22,American Airlines,$227,7:28,am,10:57,am,4h 29m,1 stop
2614,ATL,CID,05-22,United Airlines,$227,8:00,am,11:22,am,4h 22m,1 stop
2615,ATL,CID,05-22,United Airlines,$227,8:00,am,1:59,pm,6h 59m,1 stop
2616,ATL,CID,05-22,American Airlines,$227,10:38,am,2:16,pm,4h 38m,1 stop
2617,ATL,CID,05-22,United Airlines,$227,10:55,am,1:59,pm,4h 04m,1 stop
2618,ATL,CID,05-22,United Airlines,$227,11:55,am,4:52,pm,5h 57m,1 stop
2619,ATL,CID,05-22,American Airlines,$227,5:38,pm,9:32,pm,4h 54m,1 stop
2620,ATL,CID,05-22,American Airlines,$227,5:38,pm,11:18,pm,6h 40m,1 stop
2621,ATL,CID,05-23,Delta,$219,9:55,am,11:03,am,2h 08m,nonstop
2622,ATL,CID,05-23,Delta,$219,3:28,pm,4:38,pm,2h 10m,nonstop
2623,ATL,CID,05-23,Delta,$219,9:10,pm,10:18,pm,2h 08m,nonstop
2624,ATL,CID,05-23,American Airlines,$226,6:56,am,1:13,pm,7h 17m,1 stop
2625,ATL,CID,05-23,American Airlines,$226,8:31,am,1:13,pm,5h 42m,1 stop
2626,ATL,CID,05-23,American Airlines,$227,6:08,am,10:57,am,5h 49m,1 stop
2627,ATL,CID,05-23,American Airlines,$227,10:38,am,2:16,pm,4h 38m,1 stop
2628,ATL,CID,05-23,American Airlines,$306,9:40,am,1:13,pm,4h 33m,1 stop
2629,ATL,CID,05-23,Delta,$307,7:25,am,10:32,am,4h 07m,1 stop
2630,ATL,CID,05-23,American Airlines,$307,7:28,am,10:57,am,4h 29m,1 stop
2631,ATL,CID,05-23,United Airlines,$307,10:55,am,1:59,pm,4h 04m,1 stop
2632,ATL,CID,05-23,United Airlines,$307,10:55,am,4:52,pm,6h 57m,1 stop
2633,ATL,CID,05-23,United Airlines,$307,11:55,am,4:52,pm,5h 57m,1 stop
2634,ATL,CID,05-23,Delta,$307,2:16,pm,8:55,pm,7h 39m,1 stop
2635,ATL,CID,05-23,American Airlines,$307,5:38,pm,9:32,pm,4h 54m,1 stop
2636,ATL,CID,05-24,Delta,$219,9:55,am,11:03,am,2h 08m,nonstop
2637,ATL,CID,05-24,Delta,$219,3:28,pm,4:38,pm,2h 10m,nonstop
2638,ATL,CID,05-24,Delta,$219,9:10,pm,10:18,pm,2h 08m,nonstop
2639,ATL,CID,05-24,Delta,$227,7:25,am,10:32,am,4h 07m,1 stop
2640,ATL,CID,05-24,American Airlines,$306,6:56,am,1:13,pm,7h 17m,1 stop
2641,ATL,CID,05-24,American Airlines,$306,8:31,am,1:13,pm,5h 42m,1 stop
2642,ATL,CID,05-24,American Airlines,$306,9:40,am,1:13,pm,4h 33m,1 stop
2643,ATL,CID,05-24,American Airlines,$306,7:45,pm,11:27,pm,4h 42m,1 stop
2644,ATL,CID,05-24,American Airlines,$307,6:08,am,10:57,am,5h 49m,1 stop
2645,ATL,CID,05-24,American Airlines,$307,7:28,am,10:57,am,4h 29m,1 stop
2646,ATL,CID,05-24,American Airlines,$307,10:38,am,2:16,pm,4h 38m,1 stop
2647,ATL,CID,05-24,United Airlines,$307,10:55,am,1:59,pm,4h 04m,1 stop
2648,ATL,CID,05-24,Delta,$307,3:12,pm,8:55,pm,6h 43m,1 stop
2649,ATL,CID,05-24,American Airlines,$307,5:38,pm,9:32,pm,4h 54m,1 stop
2650,ATL,CID,05-24,American Airlines,$307,5:38,pm,11:18,pm,6h 40m,1 stop
2651,ATL,CID,05-25,Delta,$219,9:46,pm,10:52,pm,2h 06m,nonstop
2652,ATL,CID,05-25,Delta,$219,10:54,am,12:05,pm,2h 11m,nonstop
2653,ATL,CID,05-25,American Airlines,$226,5:30,am,9:37,am,5h 07m,1 stop
2654,ATL,CID,05-25,American Airlines,$226,5:47,pm,11:50,pm,7h 03m,1 stop
2655,ATL,CID,05-25,American Airlines,$226,7:45,pm,11:50,pm,5h 05m,1 stop
2656,ATL,CID,05-25,Delta,$227,4:47,pm,9:56,pm,6h 09m,1 stop
2657,ATL,CID,05-25,American Airlines,$227,5:38,pm,11:18,pm,6h 40m,1 stop
2658,ATL,CID,05-25,American Airlines,$307,6:05,am,12:32,pm,7h 27m,1 stop
2659,ATL,CID,05-25,Delta,$307,7:25,am,12:47,pm,6h 22m,1 stop
2660,ATL,CID,05-25,United Airlines,$307,8:00,am,11:22,am,4h 22m,1 stop
2661,ATL,CID,05-25,American Airlines,$307,8:00,am,12:32,pm,5h 32m,1 stop
2662,ATL,CID,05-25,United Airlines,$307,8:00,am,1:59,pm,6h 59m,1 stop
2663,ATL,CID,05-25,United Airlines,$307,10:55,am,1:59,pm,4h 04m,1 stop
2664,ATL,CID,05-25,Delta,$307,3:17,pm,9:56,pm,7h 39m,1 stop
2665,ATL,CID,05-25,Delta,$307,3:19,pm,8:53,pm,6h 34m,1 stop
2666,ATL,CLE,05-20,Delta,$84,9:20,pm,11:05,pm,1h 45m,nonstop
2667,ATL,CLE,05-20,Spirit Airlines,$88,8:46,am,10:35,am,1h 49m,nonstop
2668,ATL,CLE,05-20,Delta,$84,10:55,pm,12:44,am,1h 49m,nonstop
2669,ATL,CLE,05-20,American Airlines,$111,5:38,pm,12:35,am,6h 57m,1 stop
2670,ATL,CLE,05-20,Delta,$139,5:06,pm,6:54,pm,1h 48m,nonstop
2671,ATL,CLE,05-20,Delta,$139,7:46,pm,9:36,pm,1h 50m,nonstop
2672,ATL,CLE,05-20,American Airlines,$146,5:16,am,8:52,am,3h 36m,1 stop
2673,ATL,CLE,05-20,American Airlines,$146,6:56,am,1:09,pm,6h 13m,1 stop
2674,ATL,CLE,05-20,United Airlines,$147,7:40,pm,11:23,pm,3h 43m,1 stop
2675,ATL,CLE,05-20,American Airlines,$147,7:29,pm,11:28,pm,3h 59m,1 stop
2676,ATL,CLE,05-20,United Airlines,$147,9:50,am,2:06,pm,4h 16m,1 stop
2677,ATL,CLE,05-20,United Airlines,$147,9:50,am,4:54,pm,7h 04m,"1 stop 

"
2678,ATL,CLE,05-20,Spirit Airlines,$159,4:32,pm,11:59,pm,7h 27m,2 stops
2679,ATL,CLE,05-20,Delta,$169,10:00,am,11:46,am,1h 46m,nonstop
2680,ATL,CLE,05-20,Delta,$169,8:28,am,10:15,am,1h 47m,nonstop
2681,ATL,CLE,05-22,Spirit Airlines,$45,8:46,am,10:35,am,1h 49m,nonstop
2682,ATL,CLE,05-22,Delta,$64,10:55,pm,12:44,am,1h 49m,nonstop
2683,ATL,CLE,05-22,American Airlines,$71,5:16,am,8:52,am,3h 36m,1 stop
2684,ATL,CLE,05-22,American Airlines,$72,8:00,am,1:55,pm,5h 55m,1 stop
2685,ATL,CLE,05-22,American Airlines,$72,6:09,am,12:21,pm,6h 12m,1 stop
2686,ATL,CLE,05-22,Spirit Airlines,$83,4:32,pm,11:59,pm,7h 27m,2 stops
2687,ATL,CLE,05-22,Delta,$84,12:25,pm,2:09,pm,1h 44m,nonstop
2688,ATL,CLE,05-22,Delta,$84,9:20,pm,11:05,pm,1h 45m,nonstop
2689,ATL,CLE,05-22,Delta,$84,2:04,pm,3:49,pm,1h 45m,nonstop
2690,ATL,CLE,05-22,Delta,$84,10:00,am,11:46,am,1h 46m,nonstop
2691,ATL,CLE,05-22,Delta,$84,8:28,am,10:15,am,1h 47m,nonstop
2692,ATL,CLE,05-22,Delta,$89,7:46,pm,9:36,pm,1h 50m,nonstop
2693,ATL,CLE,05-22,American Airlines,$92,5:05,am,9:45,am,4h 40m,1 stop
2694,ATL,CLE,05-22,American Airlines,$92,7:34,am,12:28,pm,4h 54m,1 stop
2695,ATL,CLE,05-22,American Airlines,$92,5:05,am,12:28,pm,7h 23m,1 stop
2696,ATL,CLE,05-24,Spirit Airlines,$83,8:46,am,10:35,am,1h 49m,nonstop
2697,ATL,CLE,05-24,Delta,$103,10:55,pm,12:44,am,1h 49m,nonstop
2698,ATL,CLE,05-24,Delta,$139,9:20,pm,11:05,pm,1h 45m,nonstop
2699,ATL,CLE,05-24,Spirit Airlines,$178,6:00,am,1:33,pm,7h 33m,1 stop
2700,ATL,CLE,05-24,American Airlines,$183,5:16,am,8:52,am,3h 36m,1 stop
2701,ATL,CLE,05-24,Spirit Airlines,$183,4:32,pm,11:59,pm,7h 27m,2 stops
2702,ATL,CLE,05-24,American Airlines,$184,5:05,am,9:45,am,4h 40m,1 stop
2703,ATL,CLE,05-24,Delta,$189,2:04,pm,3:49,pm,1h 45m,nonstop
2704,ATL,CLE,05-24,Delta,$189,10:00,am,11:46,am,1h 46m,nonstop
2705,ATL,CLE,05-24,Delta,$239,12:25,pm,2:09,pm,1h 44m,nonstop
2706,ATL,CLE,05-24,Delta,$239,8:28,am,10:15,am,1h 47m,nonstop
2707,ATL,CLE,05-24,Delta,$239,5:06,pm,6:54,pm,1h 48m,nonstop
2708,ATL,CLE,05-24,Delta,$239,7:46,pm,9:36,pm,1h 50m,nonstop
2709,ATL,CLE,05-24,American Airlines,$246,7:45,pm,12:07,am,4h 22m,1 stop
2710,ATL,CLE,05-24,American Airlines,$246,6:56,am,11:32,am,4h 36m,1 stop
2711,ATL,CLT,05-19,Multiple Airlines,$119,9:44,pm,10:15,am,12h 31m,"1 stop 

"
2712,ATL,CLT,05-19,American Airlines,$139,5:16,am,6:28,am,1h 12m,nonstop
2713,ATL,CLT,05-19,Delta,$139,11:09,am,12:22,pm,1h 13m,nonstop
2714,ATL,CLT,05-19,American Airlines,$139,6:56,am,8:16,am,1h 20m,nonstop
2715,ATL,CLT,05-19,American Airlines,$139,8:31,am,9:56,am,1h 25m,nonstop
2716,ATL,CLT,05-19,Delta,$139,8:45,am,10:00,am,1h 15m,nonstop
2717,ATL,CLT,05-19,American Airlines,$139,9:40,am,11:08,am,1h 28m,nonstop
2718,ATL,CLT,05-19,Delta,$139,10:02,am,11:18,am,1h 16m,nonstop
2719,ATL,CLT,05-19,American Airlines,$139,12:28,pm,1:45,pm,1h 17m,nonstop
2720,ATL,CLT,05-19,Delta,$139,12:30,pm,1:50,pm,1h 20m,nonstop
2721,ATL,CLT,05-19,American Airlines,$139,1:51,pm,3:13,pm,1h 22m,nonstop
2722,ATL,CLT,05-19,Delta,$139,2:00,pm,3:20,pm,1h 20m,nonstop
2723,ATL,CLT,05-19,American Airlines,$139,3:14,pm,4:42,pm,1h 28m,nonstop
2724,ATL,CLT,05-19,Delta,$139,5:15,pm,6:30,pm,1h 15m,nonstop
2725,ATL,CLT,05-19,American Airlines,$139,5:47,pm,7:20,pm,1h 33m,nonstop
2726,ATL,CLT,05-20,Multiple Airlines,$133,9:49,pm,11:31,pm,25h 42m,"1 stop 

"
2727,ATL,CLT,05-20,American Airlines,$139,5:16,am,6:28,am,1h 12m,nonstop
2728,ATL,CLT,05-20,Delta,$139,11:09,am,12:22,pm,1h 13m,nonstop
2729,ATL,CLT,05-20,American Airlines,$139,6:56,am,8:16,am,1h 20m,nonstop
2730,ATL,CLT,05-20,American Airlines,$139,8:31,am,9:56,am,1h 25m,nonstop
2731,ATL,CLT,05-20,American Airlines,$139,9:40,am,11:08,am,1h 28m,nonstop
2732,ATL,CLT,05-20,American Airlines,$139,12:28,pm,1:45,pm,1h 17m,nonstop
2733,ATL,CLT,05-20,Delta,$139,12:30,pm,1:50,pm,1h 20m,nonstop
2734,ATL,CLT,05-20,Delta,$139,2:00,pm,3:20,pm,1h 20m,nonstop
2735,ATL,CLT,05-20,American Airlines,$139,2:07,pm,3:25,pm,1h 18m,nonstop
2736,ATL,CLT,05-20,American Airlines,$139,3:19,pm,4:47,pm,1h 28m,nonstop
2737,ATL,CLT,05-20,Delta,$139,3:40,pm,5:00,pm,1h 20m,nonstop
2738,ATL,CLT,05-20,American Airlines,$139,5:47,pm,7:20,pm,1h 33m,nonstop
2739,ATL,CLT,05-20,American Airlines,$139,7:45,pm,9:15,pm,1h 30m,nonstop
2740,ATL,CLT,05-20,Delta,$139,10:36,pm,11:50,pm,1h 14m,nonstop
2741,ATL,CLT,05-21,Multiple Airlines,$100,9:44,pm,9:37,am,11h 53m,1 stop
2742,ATL,CLT,05-21,American Airlines,$139,5:16,am,6:28,am,1h 12m,nonstop
2743,ATL,CLT,05-21,Delta,$139,11:09,am,12:22,pm,1h 13m,nonstop
2744,ATL,CLT,05-21,American Airlines,$139,6:56,am,8:16,am,1h 20m,nonstop
2745,ATL,CLT,05-21,Delta,$139,7:33,am,8:56,am,1h 23m,nonstop
2746,ATL,CLT,05-21,American Airlines,$139,8:31,am,9:56,am,1h 25m,nonstop
2747,ATL,CLT,05-21,Delta,$139,8:45,am,10:00,am,1h 15m,nonstop
2748,ATL,CLT,05-21,American Airlines,$139,9:40,am,11:08,am,1h 28m,nonstop
2749,ATL,CLT,05-21,Delta,$139,10:02,am,11:18,am,1h 16m,nonstop
2750,ATL,CLT,05-21,American Airlines,$139,12:28,pm,1:45,pm,1h 17m,nonstop
2751,ATL,CLT,05-21,Delta,$139,12:30,pm,1:50,pm,1h 20m,nonstop
2752,ATL,CLT,05-21,Delta,$139,2:00,pm,3:20,pm,1h 20m,nonstop
2753,ATL,CLT,05-21,American Airlines,$139,2:07,pm,3:25,pm,1h 18m,nonstop
2754,ATL,CLT,05-21,American Airlines,$139,3:19,pm,4:47,pm,1h 28m,nonstop
2755,ATL,CLT,05-21,Delta,$139,5:15,pm,6:30,pm,1h 15m,nonstop
2756,ATL,CLT,05-22,American Airlines,$139,5:16,am,6:28,am,1h 12m,nonstop
2757,ATL,CLT,05-22,Delta,$139,11:09,am,12:22,pm,1h 13m,nonstop
2758,ATL,CLT,05-22,American Airlines,$139,6:56,am,8:16,am,1h 20m,nonstop
2759,ATL,CLT,05-22,Delta,$139,7:33,am,8:56,am,1h 23m,nonstop
2760,ATL,CLT,05-22,American Airlines,$139,8:31,am,9:56,am,1h 25m,nonstop
2761,ATL,CLT,05-22,Delta,$139,8:45,am,10:00,am,1h 15m,nonstop
2762,ATL,CLT,05-22,American Airlines,$139,9:40,am,11:08,am,1h 28m,nonstop
2763,ATL,CLT,05-22,Delta,$139,10:02,am,11:18,am,1h 16m,nonstop
2764,ATL,CLT,05-22,American Airlines,$139,12:28,pm,1:45,pm,1h 17m,nonstop
2765,ATL,CLT,05-22,Delta,$139,12:30,pm,1:50,pm,1h 20m,nonstop
2766,ATL,CLT,05-22,Delta,$139,2:00,pm,3:20,pm,1h 20m,nonstop
2767,ATL,CLT,05-22,American Airlines,$139,2:07,pm,3:25,pm,1h 18m,nonstop
2768,ATL,CLT,05-22,American Airlines,$139,3:19,pm,4:47,pm,1h 28m,nonstop
2769,ATL,CLT,05-22,Delta,$139,3:40,pm,5:00,pm,1h 20m,nonstop
2770,ATL,CLT,05-22,Delta,$139,5:15,pm,6:30,pm,1h 15m,nonstop
2771,ATL,CLT,05-24,American Airlines,$139,5:16,am,6:28,am,1h 12m,nonstop
2772,ATL,CLT,05-24,Delta,$139,11:09,am,12:22,pm,1h 13m,nonstop
2773,ATL,CLT,05-24,American Airlines,$139,6:56,am,8:16,am,1h 20m,nonstop
2774,ATL,CLT,05-24,Delta,$139,7:33,am,8:56,am,1h 23m,nonstop
2775,ATL,CLT,05-24,American Airlines,$139,8:31,am,9:56,am,1h 25m,nonstop
2776,ATL,CLT,05-24,Delta,$139,8:45,am,10:00,am,1h 15m,nonstop
2777,ATL,CLT,05-24,American Airlines,$139,9:40,am,11:08,am,1h 28m,nonstop
2778,ATL,CLT,05-24,Delta,$139,10:02,am,11:18,am,1h 16m,nonstop
2779,ATL,CLT,05-24,American Airlines,$139,12:28,pm,1:45,pm,1h 17m,nonstop
2780,ATL,CLT,05-24,Delta,$139,12:30,pm,1:50,pm,1h 20m,nonstop
2781,ATL,CLT,05-24,Delta,$139,2:00,pm,3:20,pm,1h 20m,nonstop
2782,ATL,CLT,05-24,American Airlines,$139,2:07,pm,3:25,pm,1h 18m,nonstop
2783,ATL,CLT,05-24,American Airlines,$139,3:19,pm,4:47,pm,1h 28m,nonstop
2784,ATL,CLT,05-24,Delta,$139,10:36,pm,11:50,pm,1h 14m,nonstop
2785,ATL,CLT,05-24,Delta,$201,3:40,pm,5:00,pm,1h 20m,nonstop
2786,ATL,CLT,05-25,American Airlines,$139,5:30,am,6:42,am,1h 12m,nonstop
2787,ATL,CLT,05-25,Delta,$139,8:40,am,9:51,am,1h 11m,nonstop
2788,ATL,CLT,05-25,American Airlines,$139,6:56,am,8:16,am,1h 20m,nonstop
2789,ATL,CLT,05-25,American Airlines,$139,8:31,am,9:56,am,1h 25m,nonstop
2790,ATL,CLT,05-25,Delta,$139,10:51,am,12:04,pm,1h 13m,nonstop
2791,ATL,CLT,05-25,Delta,$139,12:30,pm,1:49,pm,1h 19m,nonstop
2792,ATL,CLT,05-25,American Airlines,$139,2:07,pm,3:25,pm,1h 18m,nonstop
2793,ATL,CLT,05-25,American Airlines,$139,5:47,pm,7:20,pm,1h 33m,nonstop
2794,ATL,CLT,05-25,American Airlines,$139,7:45,pm,9:15,pm,1h 30m,nonstop
2795,ATL,CLT,05-25,Delta,$201,5:45,pm,7:07,pm,1h 22m,nonstop
2796,ATL,CLT,05-25,Delta,$201,10:30,pm,11:42,pm,1h 12m,nonstop
2797,ATL,CLT,05-25,Multiple Airlines,$205,8:39,pm,4:21,pm,19h 42m,1 stop
2798,ATL,CLT,05-25,United Airlines,$208,9:45,am,2:00,pm,4h 15m,1 stop
2799,ATL,CLT,05-25,United Airlines,$219,2:30,pm,7:22,pm,4h 52m,1 stop
2800,ATL,CLT,05-25,Delta,$243,3:40,pm,4:59,pm,1h 19m,nonstop
2801,ATL,CMH,05-19,Delta,$107,10:38,pm,12:10,am,1h 32m,nonstop
2802,ATL,CMH,05-19,Delta,$107,8:20,am,9:55,am,1h 35m,nonstop
2803,ATL,CMH,05-19,Delta,$107,9:24,pm,11:00,pm,1h 36m,nonstop
2804,ATL,CMH,05-19,American Airlines,$114,5:16,am,8:39,am,3h 23m,1 stop
2805,ATL,CMH,05-19,American Airlines,$114,6:56,am,10:42,am,3h 46m,1 stop
2806,ATL,CMH,05-19,United Airlines,$115,5:45,am,9:39,am,3h 54m,1 stop
2807,ATL,CMH,05-19,Multiple Airlines,$121,9:44,pm,9:28,am,11h 44m,1 stop
2808,ATL,CMH,05-19,American Airlines,$134,8:31,am,12:09,pm,3h 38m,1 stop
2809,ATL,CMH,05-19,American Airlines,$134,5:16,am,10:42,am,5h 26m,1 stop
2810,ATL,CMH,05-19,American Airlines,$134,8:31,am,2:49,pm,6h 18m,1 stop
2811,ATL,CMH,05-19,Delta,$147,10:25,am,11:58,am,1h 33m,nonstop
2812,ATL,CMH,05-19,Delta,$159,12:10,pm,1:40,pm,1h 30m,nonstop
2813,ATL,CMH,05-19,Delta,$159,7:35,pm,9:08,pm,1h 33m,nonstop
2814,ATL,CMH,05-19,Delta,$159,5:40,pm,7:15,pm,1h 35m,nonstop
2815,ATL,CMH,05-19,Delta,$159,4:28,pm,6:04,pm,1h 36m,nonstop
2816,ATL,CMH,05-21,American Airlines,$105,2:07,pm,5:29,pm,3h 22m,1 stop
2817,ATL,CMH,05-21,Delta,$107,12:10,pm,1:40,pm,1h 30m,nonstop
2818,ATL,CMH,05-21,American Airlines,$105,5:16,am,8:39,am,3h 23m,1 stop
2819,ATL,CMH,05-21,American Airlines,$105,8:31,am,12:09,pm,3h 38m,1 stop
2820,ATL,CMH,05-21,American Airlines,$105,6:56,am,10:42,am,3h 46m,1 stop
2821,ATL,CMH,05-21,American Airlines,$105,3:19,pm,7:17,pm,3h 58m,1 stop
2822,ATL,CMH,05-21,American Airlines,$105,12:28,pm,5:29,pm,5h 01m,1 stop
2823,ATL,CMH,05-21,American Airlines,$105,9:40,am,2:49,pm,5h 09m,1 stop
2824,ATL,CMH,05-21,American Airlines,$105,2:07,pm,7:17,pm,5h 10m,1 stop
2825,ATL,CMH,05-21,American Airlines,$105,6:56,am,12:09,pm,5h 13m,1 stop
2826,ATL,CMH,05-21,American Airlines,$105,5:16,am,10:42,am,5h 26m,1 stop
2827,ATL,CMH,05-21,American Airlines,$105,8:31,am,2:49,pm,6h 18m,1 stop
2828,ATL,CMH,05-21,American Airlines,$106,10:38,am,3:01,pm,4h 23m,1 stop
2829,ATL,CMH,05-21,American Airlines,$106,12:19,pm,5:10,pm,4h 51m,1 stop
2830,ATL,CMH,05-21,American Airlines,$106,10:38,am,3:40,pm,5h 02m,1 stop
2831,ATL,CMH,05-21,American Airlines,$106,9:04,am,2:18,pm,5h 14m,1 stop
2832,ATL,CMH,05-23,Delta,$107,12:10,pm,1:40,pm,1h 30m,nonstop
2833,ATL,CMH,05-23,Delta,$107,10:38,pm,12:10,am,1h 32m,nonstop
2834,ATL,CMH,05-23,Delta,$107,10:25,am,11:58,am,1h 33m,nonstop
2835,ATL,CMH,05-23,Delta,$107,7:35,pm,9:08,pm,1h 33m,nonstop
2836,ATL,CMH,05-23,Delta,$107,2:34,pm,4:08,pm,1h 34m,nonstop
2837,ATL,CMH,05-23,Delta,$107,8:20,am,9:55,am,1h 35m,nonstop
2838,ATL,CMH,05-23,Delta,$107,9:24,pm,11:00,pm,1h 36m,nonstop
2839,ATL,CMH,05-23,American Airlines,$114,5:16,am,8:39,am,3h 23m,1 stop
2840,ATL,CMH,05-23,American Airlines,$114,6:56,am,12:09,pm,5h 13m,1 stop
2841,ATL,CMH,05-23,American Airlines,$115,5:05,am,10:03,am,4h 58m,1 stop
2842,ATL,CMH,05-23,American Airlines,$115,5:05,am,11:36,am,6h 31m,1 stop
2843,ATL,CMH,05-23,American Airlines,$134,8:31,am,12:09,pm,3h 38m,1 stop
2844,ATL,CMH,05-23,American Airlines,$134,6:56,am,10:42,am,3h 46m,1 stop
2845,ATL,CMH,05-23,Delta,$147,5:40,pm,7:15,pm,1h 35m,nonstop
2846,ATL,CMH,05-23,American Airlines,$164,5:16,am,10:42,am,5h 26m,1 stop
2847,ATL,CMH,05-25,Delta,$107,10:22,pm,11:58,pm,1h 36m,nonstop
2848,ATL,CMH,05-25,American Airlines,$106,5:05,am,10:04,am,4h 59m,1 stop
2849,ATL,CMH,05-25,American Airlines,$106,2:49,pm,8:53,pm,6h 04m,1 stop
2850,ATL,CMH,05-25,American Airlines,$114,5:30,am,8:39,am,3h 09m,1 stop
2851,ATL,CMH,05-25,American Airlines,$114,6:56,am,10:42,am,3h 46m,1 stop
2852,ATL,CMH,05-25,American Airlines,$115,5:48,pm,10:18,pm,4h 30m,1 stop
2853,ATL,CMH,05-25,American Airlines,$115,12:21,pm,5:10,pm,4h 49m,1 stop
