,Destination,Num_flights,Num_carriers,Hour_f,Price,Hour,stops,Date,Carrier,Flight_time_minutes
3441,DAY,106,3,7,137,7,1,05-21,American Airlines,446
3442,DAY,106,3,8,137,8,1,05-21,American Airlines,347
3443,DAY,106,3,10,137,10,1,05-21,American Airlines,256
3444,DAY,106,3,11,137,11,1,05-21,American Airlines,397
3445,DAY,106,3,5,136,5,1,05-22,American Airlines,222
3446,DAY,106,3,8,149,8,0,05-22,Delta,87
3447,DAY,106,3,6,136,6,1,05-22,American Airlines,391
3448,DAY,106,3,8,136,8,1,05-22,American Airlines,296
3449,DAY,106,3,9,136,9,1,05-22,American Airlines,227
3450,DAY,106,3,24,136,24,1,05-22,American Airlines,319
3451,DAY,106,3,5,137,5,1,05-22,American Airlines,350
3452,DAY,106,3,6,137,6,1,05-22,American Airlines,298
3453,DAY,106,3,16,137,16,1,05-22,American Airlines,387
3454,DAY,106,3,17,137,17,1,05-22,American Airlines,397
3455,DAY,106,3,24,140,24,2,05-22,American Airlines,454
3456,DAY,106,3,14,140,14,2,05-22,American Airlines,418
3457,DAY,106,3,24,149,24,0,05-22,Delta,89
3458,DAY,106,3,16,149,16,0,05-22,Delta,91
3459,DAY,106,3,22,149,22,0,05-22,Delta,98
3460,DAY,106,3,5,136,5,1,05-23,American Airlines,222
3461,DAY,106,3,8,149,8,0,05-23,Delta,87
3462,DAY,106,3,24,149,24,0,05-23,Delta,89
3463,DAY,106,3,16,149,16,0,05-23,Delta,91
3464,DAY,106,3,22,149,22,0,05-23,Delta,98
3465,DAY,106,3,5,207,5,1,05-23,American Airlines,350
3466,DAY,106,3,6,207,6,1,05-23,American Airlines,285
3467,DAY,106,3,10,207,10,1,05-23,American Airlines,256
3468,DAY,106,3,7,227,7,1,05-23,Delta,351
3469,DAY,106,3,10,227,10,1,05-23,United Airlines,359
3470,DAY,106,3,10,227,10,1,05-23,United Airlines,415
3471,DAY,106,3,6,266,6,1,05-23,American Airlines,298
3472,DAY,106,3,9,348,9,1,05-23,American Airlines,324
3473,DAY,106,3,16,359,16,1,05-23,American Airlines,387
3474,DAY,106,3,6,386,6,1,05-23,American Airlines,391
3475,DAY,106,3,24,149,24,0,05-24,Delta,89
3476,DAY,106,3,22,149,22,0,05-24,Delta,98
3477,DAY,106,3,5,206,5,1,05-24,American Airlines,222
3478,DAY,106,3,5,207,5,1,05-24,American Airlines,350
3479,DAY,106,3,16,207,16,1,05-24,American Airlines,387
3480,DAY,106,3,8,219,8,0,05-24,Delta,87
3481,DAY,106,3,16,219,16,0,05-24,Delta,91
3482,DAY,106,3,7,227,7,1,05-24,Delta,351
3483,DAY,106,3,9,227,9,1,05-24,United Airlines,270
3484,DAY,106,3,15,227,15,1,05-24,Delta,396
3485,DAY,106,3,6,303,6,1,05-24,American Airlines,298
3486,DAY,106,3,18,348,18,1,05-24,American Airlines,342
3487,DAY,106,3,6,351,6,1,05-24,American Airlines,285
3488,DAY,106,3,10,351,10,1,05-24,American Airlines,256
3489,DAY,106,3,17,351,17,1,05-24,American Airlines,397
3490,DAY,106,3,5,137,5,1,05-25,American Airlines,350
3491,DAY,106,3,8,149,8,0,05-25,Delta,87
3492,DAY,106,3,14,137,14,1,05-25,American Airlines,399
3493,DAY,106,3,14,140,14,2,05-25,American Airlines,494
3494,DAY,106,3,14,140,14,2,05-25,American Airlines,418
3495,DAY,106,3,14,140,14,2,05-25,American Airlines,389
3496,DAY,106,3,24,149,24,0,05-25,Delta,90
3497,DAY,106,3,21,149,21,0,05-25,Delta,94
3498,DAY,106,3,9,157,9,1,05-25,United Airlines,275
3499,DAY,106,3,5,206,5,1,05-25,American Airlines,208
3500,DAY,106,3,14,206,14,1,05-25,American Airlines,220
3501,DAY,106,3,17,206,17,1,05-25,American Airlines,343
3502,DAY,106,3,19,206,19,1,05-25,American Airlines,225
3503,DAY,106,3,14,207,14,1,05-25,American Airlines,372
3504,DAY,106,3,13,227,13,1,05-25,United Airlines,265
3505,DCA,76,4,7,130,7,0,05-19,Delta,107
3506,DCA,76,4,6,130,6,0,05-19,American Airlines,116
3507,DCA,76,4,8,162,8,0,05-19,Delta,102
3508,DCA,76,4,5,177,5,1,05-19,American Airlines,289
3509,DCA,76,4,22,197,22,0,05-19,Delta,105
3510,DCA,76,4,9,197,9,0,05-19,Delta,106
3511,DCA,76,4,9,215,9,0,05-19,American Airlines,116
3512,DCA,76,4,8,222,8,1,05-19,American Airlines,260
3513,DCA,76,4,6,222,6,1,05-19,American Airlines,355
3514,DCA,76,4,8,222,8,1,05-19,American Airlines,389
3515,DCA,76,4,7,223,7,1,05-19,American Airlines,326
3516,DCA,76,4,20,247,20,0,05-19,Delta,107
3517,DCA,76,4,10,247,10,0,05-19,Delta,108
3518,DCA,76,4,19,247,19,0,05-19,Delta,111
3519,DCA,76,4,7,281,7,1,05-19,Delta,387
3520,DCA,76,4,22,130,22,0,05-20,Delta,105
3521,DCA,76,4,19,130,19,0,05-20,American Airlines,120
3522,DCA,76,4,17,130,17,0,05-20,Delta,109
3523,DCA,76,4,16,140,16,0,05-20,American Airlines,125
3524,DCA,76,4,16,156,16,1,05-20,United Airlines,309
3525,DCA,76,4,15,156,15,1,05-20,United Airlines,374
3526,DCA,76,4,20,162,20,0,05-20,Delta,107
3527,DCA,76,4,15,162,15,0,05-20,Delta,111
3528,DCA,76,4,6,170,6,0,05-20,American Airlines,110
3529,DCA,76,4,11,170,11,0,05-20,American Airlines,112
3530,DCA,76,4,15,177,15,1,05-20,American Airlines,263
3531,DCA,76,4,14,177,14,1,05-20,American Airlines,335
3532,DCA,76,4,15,177,15,1,05-20,American Airlines,401
3533,DCA,76,4,15,178,15,1,05-20,American Airlines,304
3534,DCA,76,4,9,215,9,0,05-20,American Airlines,116
3535,DCA,76,4,5,105,5,1,05-21,JetBlue,378
3536,DCA,76,4,6,119,6,0,05-21,American Airlines,110
3537,DCA,76,4,8,130,8,0,05-21,Delta,102
3538,DCA,76,4,11,119,11,0,05-21,American Airlines,112
3539,DCA,76,4,9,119,9,0,05-21,American Airlines,116
3540,DCA,76,4,16,119,16,0,05-21,American Airlines,125
3541,DCA,76,4,5,123,5,1,05-21,JetBlue,327
3542,DCA,76,4,5,123,5,1,05-21,JetBlue,451
3543,DCA,76,4,6,126,6,1,05-21,American Airlines,227
3544,DCA,76,4,5,126,5,1,05-21,American Airlines,230
3545,DCA,76,4,24,126,24,1,05-21,American Airlines,235
3546,DCA,76,4,8,126,8,1,05-21,American Airlines,260
3547,DCA,76,4,14,126,14,1,05-21,American Airlines,262
3548,DCA,76,4,15,126,15,1,05-21,American Airlines,263
3549,DCA,76,4,9,126,9,1,05-21,American Airlines,319
3550,DCA,76,4,5,126,5,1,05-21,American Airlines,327
3551,DCA,76,4,8,130,8,0,05-23,Delta,102
3552,DCA,76,4,6,130,6,0,05-23,American Airlines,110
3553,DCA,76,4,13,130,13,0,05-23,Delta,103
3554,DCA,76,4,22,130,22,0,05-23,Delta,105
3555,DCA,76,4,24,130,24,0,05-23,Delta,106
3556,DCA,76,4,9,130,9,0,05-23,Delta,106
3557,DCA,76,4,7,130,7,0,05-23,Delta,107
3558,DCA,76,4,20,130,20,0,05-23,Delta,107
3559,DCA,76,4,10,130,10,0,05-23,Delta,108
3560,DCA,76,4,15,130,15,0,05-23,Delta,111
3561,DCA,76,4,11,130,11,0,05-23,American Airlines,112
3562,DCA,76,4,14,130,14,0,05-23,Delta,114
3563,DCA,76,4,9,130,9,0,05-23,American Airlines,116
3564,DCA,76,4,16,130,16,0,05-23,American Airlines,125
3565,DCA,76,4,6,137,6,1,05-23,American Airlines,227
3566,DCA,76,4,6,119,6,0,05-25,American Airlines,110
3567,DCA,76,4,13,130,13,0,05-25,Delta,101
3568,DCA,76,4,14,119,14,0,05-25,American Airlines,116
3569,DCA,76,4,14,126,14,1,05-25,American Airlines,262
3570,DCA,76,4,14,126,14,1,05-25,American Airlines,335
3571,DCA,76,4,24,130,24,0,05-25,Delta,105
3572,DCA,76,4,15,130,15,0,05-25,Delta,109
3573,DCA,76,4,17,130,17,0,05-25,Delta,109
3574,DCA,76,4,19,130,19,0,05-25,Delta,109
3575,DCA,76,4,6,147,6,1,05-25,American Airlines,227
3576,DCA,76,4,5,148,5,1,05-25,American Airlines,235
3577,DCA,76,4,10,162,10,0,05-25,Delta,105
3578,DCA,76,4,9,162,9,0,05-25,Delta,105
3579,DCA,76,4,17,177,17,1,05-25,American Airlines,253
3580,DCA,76,4,5,177,5,1,05-25,American Airlines,313
3581,DEN,33,6,21,73,21,0,05-22,Spirit Airlines,203
3582,DEN,33,6,5,134,5,0,05-22,United Airlines,205
3583,DEN,33,6,8,157,8,0,05-22,Delta,191
3584,DEN,33,6,21,57,21,0,05-22,Spirit Airlines,203
3585,DEN,33,6,11,63,11,1,05-22,Spirit Airlines,395
3586,DEN,33,6,6,91,6,1,05-22,Frontier,543
3587,DEN,33,6,14,104,14,1,05-22,Spirit Airlines,600
3588,DEN,33,6,16,105,16,2,05-22,Spirit Airlines,533
3589,DEN,33,6,6,106,6,2,05-22,Spirit Airlines,659
3590,DEN,33,6,7,109,7,2,05-22,Spirit Airlines,639
3591,DEN,33,6,21,120,21,0,05-22,Frontier,199
3592,DEN,33,6,5,124,5,1,05-22,American Airlines,469
3593,DEN,33,6,6,124,6,1,05-22,American Airlines,534
3594,DEN,33,6,6,124,6,1,05-22,American Airlines,369
3595,DEN,33,6,8,124,8,1,05-22,American Airlines,439
3596,DEN,33,6,9,125,9,1,05-22,American Airlines,363
3597,DEN,33,6,5,141,5,1,05-22,American Airlines,355
3598,DEN,33,6,21,154,21,0,05-24,Spirit Airlines,203
3599,DEN,33,6,13,199,13,0,05-24,Delta,190
3600,DEN,33,6,7,234,7,0,05-24,United Airlines,199
3601,DEN,33,6,21,145,21,0,05-24,Spirit Airlines,203
3602,DEN,33,6,21,152,21,0,05-24,Frontier,199
3603,DEN,33,6,7,170,7,1,05-24,Spirit Airlines,386
3604,DEN,33,6,24,196,24,1,05-24,Spirit Airlines,461
3605,DEN,33,6,15,199,15,0,05-24,Delta,201
3606,DEN,33,6,6,214,6,1,05-24,Frontier,543
3607,DEN,33,6,11,228,11,1,05-24,Multiple Airlines,718
3608,DEN,33,6,5,230,5,1,05-24,American Airlines,355
3609,DEN,33,6,6,230,6,1,05-24,American Airlines,534
3610,DEN,33,6,8,230,8,1,05-24,American Airlines,439
3611,DEN,33,6,9,230,9,1,05-24,Multiple Airlines,626
3612,DEN,33,6,9,234,9,0,05-24,Delta,187
3613,DEN,33,6,11,234,11,0,05-24,Delta,190
3614,DFW,48,5,24,117,24,0,05-19,Spirit Airlines,143
3615,DFW,48,5,6,127,6,0,05-19,American Airlines,143
3616,DFW,48,5,8,127,8,0,05-19,Delta,137
3617,DFW,48,5,24,112,24,0,05-19,Spirit Airlines,143
3618,DFW,48,5,19,112,19,0,05-19,Spirit Airlines,146
3619,DFW,48,5,8,127,8,0,05-19,American Airlines,147
3620,DFW,48,5,9,127,9,0,05-19,American Airlines,146
3621,DFW,48,5,6,158,6,1,05-19,Spirit Airlines,415
3622,DFW,48,5,9,159,9,0,05-19,Delta,141
3623,DFW,48,5,10,159,10,0,05-19,American Airlines,146
3624,DFW,48,5,11,159,11,0,05-19,Delta,139
3625,DFW,48,5,24,159,24,0,05-19,Delta,139
3626,DFW,48,5,13,159,13,0,05-19,Delta,142
3627,DFW,48,5,15,159,15,0,05-19,Delta,139
3628,DFW,48,5,22,159,22,0,05-19,Delta,132
3629,DFW,48,5,14,183,14,1,05-19,Boutique Air,240
3630,DFW,48,5,19,76,19,0,05-21,Spirit Airlines,146
3631,DFW,48,5,6,93,6,0,05-21,American Airlines,143
3632,DFW,48,5,22,93,22,0,05-21,Delta,132
3633,DFW,48,5,19,63,19,0,05-21,Spirit Airlines,146
3634,DFW,48,5,24,66,24,0,05-21,Spirit Airlines,143
3635,DFW,48,5,16,80,16,1,05-21,Spirit Airlines,243
3636,DFW,48,5,18,93,18,0,05-21,American Airlines,150
3637,DFW,48,5,6,108,6,1,05-21,Spirit Airlines,576
3638,DFW,48,5,6,111,6,1,05-21,Spirit Airlines,415
3639,DFW,48,5,7,116,7,0,05-21,Delta,133
3640,DFW,48,5,8,116,8,0,05-21,American Airlines,147
3641,DFW,48,5,8,116,8,0,05-21,Delta,137
3642,DFW,48,5,9,116,9,0,05-21,American Airlines,146
3643,DFW,48,5,9,116,9,0,05-21,Delta,141
3644,DFW,48,5,10,116,10,0,05-21,American Airlines,146
3645,DFW,48,5,11,116,11,0,05-21,Delta,139
3646,DFW,48,5,24,86,24,0,05-25,Spirit Airlines,143
3647,DFW,48,5,22,93,22,0,05-25,Delta,130
3648,DFW,48,5,24,159,24,0,05-25,American Airlines,140
3649,DFW,48,5,24,81,24,0,05-25,Spirit Airlines,143
3650,DFW,48,5,19,81,19,0,05-25,Spirit Airlines,146
3651,DFW,48,5,16,123,16,1,05-25,Spirit Airlines,243
3652,DFW,48,5,24,124,24,1,05-25,United Airlines,420
3653,DFW,48,5,8,138,8,1,05-25,Spirit Airlines,327
3654,DFW,48,5,16,138,16,1,05-25,Spirit Airlines,410
3655,DFW,48,5,6,159,6,0,05-25,American Airlines,143
3656,DFW,48,5,8,159,8,0,05-25,American Airlines,147
3657,DFW,48,5,10,159,10,0,05-25,American Airlines,146
3658,DFW,48,5,13,159,13,0,05-25,Delta,139
3659,DFW,48,5,14,159,14,0,05-25,American Airlines,144
3660,DFW,48,5,16,159,16,0,05-25,American Airlines,150
3661,DFW,48,5,19,159,19,0,05-25,Delta,143
3662,DHN,45,2,17,209,17,0,05-21,Delta,63
3663,DHN,45,2,10,209,10,0,05-21,Delta,65
3664,DHN,45,2,20,209,20,0,05-21,Delta,65
3665,DHN,45,2,13,259,13,0,05-21,Delta,61
3666,DHN,45,2,6,2434,6,0,05-21,Linear Air Taxi,64
3667,DHN,45,2,7,2434,7,0,05-21,Linear Air Taxi,64
3668,DHN,45,2,8,2434,8,0,05-21,Linear Air Taxi,64
3669,DHN,45,2,9,2434,9,0,05-21,Linear Air Taxi,64
3670,DHN,45,2,10,2434,10,0,05-21,Linear Air Taxi,64
3671,DHN,45,2,11,2434,11,0,05-21,Linear Air Taxi,64
3672,DHN,45,2,24,2434,24,0,05-21,Linear Air Taxi,64
3673,DHN,45,2,13,2434,13,0,05-21,Linear Air Taxi,64
3674,DHN,45,2,14,2434,14,0,05-21,Linear Air Taxi,64
3675,DHN,45,2,15,2434,15,0,05-21,Linear Air Taxi,64
3676,DHN,45,2,16,2434,16,0,05-21,Linear Air Taxi,64
3677,DHN,45,2,13,259,13,0,05-23,Delta,61
3678,DHN,45,2,10,259,10,0,05-23,Delta,65
3679,DHN,45,2,17,259,17,0,05-23,Delta,63
3680,DHN,45,2,20,259,20,0,05-23,Delta,65
3681,DHN,45,2,6,2434,6,0,05-23,Linear Air Taxi,64
3682,DHN,45,2,7,2434,7,0,05-23,Linear Air Taxi,64
3683,DHN,45,2,8,2434,8,0,05-23,Linear Air Taxi,64
3684,DHN,45,2,9,2434,9,0,05-23,Linear Air Taxi,64
3685,DHN,45,2,10,2434,10,0,05-23,Linear Air Taxi,64
3686,DHN,45,2,11,2434,11,0,05-23,Linear Air Taxi,64
3687,DHN,45,2,24,2434,24,0,05-23,Linear Air Taxi,64
3688,DHN,45,2,13,2434,13,0,05-23,Linear Air Taxi,64
3689,DHN,45,2,14,2434,14,0,05-23,Linear Air Taxi,64
3690,DHN,45,2,15,2434,15,0,05-23,Linear Air Taxi,64
3691,DHN,45,2,16,2434,16,0,05-23,Linear Air Taxi,64
3692,DHN,45,2,13,209,13,0,05-24,Delta,61
3693,DHN,45,2,17,209,17,0,05-24,Delta,63
3694,DHN,45,2,20,209,20,0,05-24,Delta,65
3695,DHN,45,2,10,259,10,0,05-24,Delta,65
3696,DHN,45,2,6,2434,6,0,05-24,Linear Air Taxi,64
3697,DHN,45,2,7,2434,7,0,05-24,Linear Air Taxi,64
3698,DHN,45,2,8,2434,8,0,05-24,Linear Air Taxi,64
3699,DHN,45,2,9,2434,9,0,05-24,Linear Air Taxi,64
3700,DHN,45,2,10,2434,10,0,05-24,Linear Air Taxi,64
3701,DHN,45,2,11,2434,11,0,05-24,Linear Air Taxi,64
3702,DHN,45,2,24,2434,24,0,05-24,Linear Air Taxi,64
3703,DHN,45,2,13,2434,13,0,05-24,Linear Air Taxi,64
3704,DHN,45,2,14,2434,14,0,05-24,Linear Air Taxi,64
3705,DHN,45,2,15,2434,15,0,05-24,Linear Air Taxi,64
3706,DHN,45,2,16,2434,16,0,05-24,Linear Air Taxi,64
3707,DSM,107,5,6,139,6,1,05-19,American Airlines,333
3708,DSM,107,5,9,209,9,0,05-19,Delta,127
3709,DSM,107,5,6,140,6,1,05-19,American Airlines,381
3710,DSM,107,5,5,159,5,1,05-19,American Airlines,433
3711,DSM,107,5,8,196,8,1,05-19,American Airlines,428
3712,DSM,107,5,9,196,9,1,05-19,American Airlines,359
3713,DSM,107,5,7,197,7,1,05-19,American Airlines,372
3714,DSM,107,5,5,200,5,2,05-19,American Airlines,417
3715,DSM,107,5,5,200,5,2,05-19,American Airlines,510
3716,DSM,107,5,21,209,21,0,05-19,Delta,137
3717,DSM,107,5,7,217,7,1,05-19,Delta,358
3718,DSM,107,5,8,217,8,1,05-19,United Airlines,440
3719,DSM,107,5,21,227,21,1,05-19,Frontier,1277
3720,DSM,107,5,15,228,15,1,05-19,American Airlines,449
3721,DSM,107,5,7,229,7,1,05-19,American Airlines,285
3722,DSM,107,5,17,160,17,1,05-20,American Airlines,297
3723,DSM,107,5,15,209,15,0,05-20,Delta,130
3724,DSM,107,5,18,160,18,1,05-20,United Airlines,334
3725,DSM,107,5,8,196,8,1,05-20,American Airlines,428
3726,DSM,107,5,15,196,15,1,05-20,American Airlines,444
3727,DSM,107,5,24,197,24,1,05-20,American Airlines,421
3728,DSM,107,5,14,197,14,1,05-20,American Airlines,326
3729,DSM,107,5,16,197,16,1,05-20,American Airlines,430
3730,DSM,107,5,18,197,18,1,05-20,American Airlines,315
3731,DSM,107,5,21,209,21,0,05-20,Delta,137
3732,DSM,107,5,6,228,6,1,05-20,American Airlines,333
3733,DSM,107,5,9,228,9,1,05-20,American Airlines,359
3734,DSM,107,5,10,229,10,1,05-20,American Airlines,411
3735,DSM,107,5,15,229,15,1,05-20,American Airlines,439
3736,DSM,107,5,14,232,14,2,05-20,American Airlines,508
3737,DSM,107,5,21,135,21,1,05-21,Multiple Airlines,1260
3738,DSM,107,5,9,209,9,0,05-21,Delta,127
3739,DSM,107,5,5,139,5,1,05-21,American Airlines,433
3740,DSM,107,5,6,139,6,1,05-21,American Airlines,333
3741,DSM,107,5,6,140,6,1,05-21,American Airlines,381
3742,DSM,107,5,7,140,7,1,05-21,American Airlines,372
3743,DSM,107,5,16,140,16,1,05-21,American Airlines,369
3744,DSM,107,5,5,143,5,2,05-21,American Airlines,510
3745,DSM,107,5,8,159,8,1,05-21,American Airlines,428
3746,DSM,107,5,15,159,15,1,05-21,American Airlines,444
3747,DSM,107,5,5,160,5,1,05-21,American Airlines,521
3748,DSM,107,5,8,160,8,1,05-21,United Airlines,312
3749,DSM,107,5,8,160,8,1,05-21,United Airlines,440
3750,DSM,107,5,10,160,10,1,05-21,United Airlines,265
3751,DSM,107,5,10,160,10,1,05-21,United Airlines,439
3752,DSM,107,5,11,160,11,1,05-21,United Airlines,379
3753,DSM,107,5,5,139,5,1,05-22,American Airlines,433
3754,DSM,107,5,9,209,9,0,05-22,Delta,127
3755,DSM,107,5,6,139,6,1,05-22,American Airlines,333
3756,DSM,107,5,8,139,8,1,05-22,American Airlines,428
3757,DSM,107,5,9,139,9,1,05-22,American Airlines,359
3758,DSM,107,5,5,140,5,1,05-22,American Airlines,521
3759,DSM,107,5,7,140,7,1,05-22,American Airlines,372
3760,DSM,107,5,5,143,5,2,05-22,American Airlines,510
3761,DSM,107,5,8,160,8,1,05-22,United Airlines,312
3762,DSM,107,5,8,160,8,1,05-22,United Airlines,440
3763,DSM,107,5,10,160,10,1,05-22,American Airlines,319
3764,DSM,107,5,10,160,10,1,05-22,United Airlines,265
3765,DSM,107,5,10,160,10,1,05-22,United Airlines,439
3766,DSM,107,5,11,160,11,1,05-22,United Airlines,379
3767,DSM,107,5,15,196,15,1,05-22,American Airlines,444
3768,DSM,107,5,6,197,6,1,05-22,American Airlines,381
3769,DSM,107,5,5,197,5,1,05-23,American Airlines,521
3770,DSM,107,5,9,209,9,0,05-23,Delta,127
3771,DSM,107,5,6,197,6,1,05-23,American Airlines,365
3772,DSM,107,5,10,197,10,1,05-23,American Airlines,410
3773,DSM,107,5,15,209,15,0,05-23,Delta,130
3774,DSM,107,5,21,209,21,0,05-23,Delta,137
3775,DSM,107,5,10,217,10,1,05-23,United Airlines,265
3776,DSM,107,5,6,228,6,1,05-23,American Airlines,333
3777,DSM,107,5,6,229,6,1,05-23,American Airlines,381
3778,DSM,107,5,7,229,7,1,05-23,American Airlines,285
3779,DSM,107,5,10,229,10,1,05-23,American Airlines,319
3780,DSM,107,5,10,233,10,1,05-23,United Airlines,439
3781,DSM,107,5,7,257,7,1,05-23,Delta,358
3782,DSM,107,5,5,281,5,1,05-23,American Airlines,433
3783,DSM,107,5,8,281,8,1,05-23,American Airlines,428
3784,DSM,107,5,9,209,9,0,05-24,Delta,127
3785,DSM,107,5,15,209,15,0,05-24,Delta,130
3786,DSM,107,5,21,209,21,0,05-24,Delta,137
3787,DSM,107,5,6,229,6,1,05-24,American Airlines,365
3788,DSM,107,5,7,257,7,1,05-24,Delta,427
3789,DSM,107,5,5,281,5,1,05-24,American Airlines,433
3790,DSM,107,5,6,281,6,1,05-24,American Airlines,333
3791,DSM,107,5,5,282,5,1,05-24,American Airlines,521
3792,DSM,107,5,6,282,6,1,05-24,American Airlines,381
3793,DSM,107,5,6,282,6,1,05-24,American Airlines,502
3794,DSM,107,5,7,282,7,1,05-24,American Airlines,285
3795,DSM,107,5,17,282,17,1,05-24,American Airlines,297
3796,DSM,107,5,10,302,10,1,05-24,United Airlines,265
3797,DSM,107,5,10,302,10,1,05-24,United Airlines,439
3798,DSM,107,5,8,324,8,1,05-24,American Airlines,428
3799,DSM,107,5,6,160,6,1,05-25,American Airlines,381
3800,DSM,107,5,9,209,9,0,05-25,Delta,128
3801,DSM,107,5,6,160,6,1,05-25,American Airlines,365
3802,DSM,107,5,14,160,14,1,05-25,American Airlines,326
3803,DSM,107,5,17,160,17,1,05-25,American Airlines,403
3804,DSM,107,5,14,163,14,2,05-25,American Airlines,624
3805,DSM,107,5,7,197,7,1,05-25,American Airlines,285
3806,DSM,107,5,24,197,24,1,05-25,American Airlines,421
3807,DSM,107,5,5,200,5,2,05-25,American Airlines,403
3808,DSM,107,5,6,200,6,2,05-25,American Airlines,541
3809,DSM,107,5,8,200,8,2,05-25,American Airlines,537
3810,DSM,107,5,8,200,8,2,05-25,American Airlines,537
3811,DSM,107,5,14,200,14,2,05-25,American Airlines,426
3812,DSM,107,5,21,209,21,0,05-25,Delta,136
3813,DSM,107,5,7,217,7,1,05-25,Delta,291
3814,DTW,47,4,16,61,16,0,05-21,Spirit Airlines,121
3815,DTW,47,4,7,159,7,0,05-21,Delta,107
3816,DTW,47,4,8,61,8,0,05-21,Spirit Airlines,122
3817,DTW,47,4,6,75,6,1,05-21,American Airlines,216
3818,DTW,47,4,5,75,5,1,05-21,American Airlines,316
3819,DTW,47,4,8,75,8,1,05-21,American Airlines,381
3820,DTW,47,4,6,76,6,1,05-21,American Airlines,244
3821,DTW,47,4,9,76,9,1,05-21,United Airlines,264
3822,DTW,47,4,6,76,6,1,05-21,American Airlines,274
3823,DTW,47,4,24,76,24,1,05-21,American Airlines,285
3824,DTW,47,4,11,76,11,1,05-21,American Airlines,348
3825,DTW,47,4,9,91,9,1,05-21,American Airlines,312
3826,DTW,47,4,15,91,15,1,05-21,American Airlines,399
3827,DTW,47,4,16,92,16,1,05-21,American Airlines,418
3828,DTW,47,4,6,101,6,1,05-21,Spirit Airlines,482
3829,DTW,47,4,14,110,14,1,05-21,Spirit Airlines,340
3830,DTW,47,4,16,61,16,0,05-22,Spirit Airlines,121
3831,DTW,47,4,7,159,7,0,05-22,Delta,107
3832,DTW,47,4,8,61,8,0,05-22,Spirit Airlines,122
3833,DTW,47,4,6,75,6,1,05-22,American Airlines,216
3834,DTW,47,4,5,75,5,1,05-22,American Airlines,316
3835,DTW,47,4,6,76,6,1,05-22,American Airlines,244
3836,DTW,47,4,8,91,8,1,05-22,American Airlines,381
3837,DTW,47,4,15,91,15,1,05-22,American Airlines,399
3838,DTW,47,4,14,110,14,1,05-22,Spirit Airlines,372
3839,DTW,47,4,9,111,9,1,05-22,American Airlines,312
3840,DTW,47,4,6,111,6,1,05-22,Spirit Airlines,482
3841,DTW,47,4,10,112,10,1,05-22,American Airlines,308
3842,DTW,47,4,6,115,6,2,05-22,American Airlines,435
3843,DTW,47,4,8,115,8,2,05-22,American Airlines,435
3844,DTW,47,4,24,146,24,1,05-22,American Airlines,247
3845,DTW,47,4,14,146,14,1,05-22,American Airlines,274
3846,DTW,47,4,16,68,16,0,05-23,Spirit Airlines,121
3847,DTW,47,4,7,159,7,0,05-23,Delta,107
3848,DTW,47,4,8,68,8,0,05-23,Spirit Airlines,122
3849,DTW,47,4,14,68,14,0,05-23,Spirit Airlines,124
3850,DTW,47,4,6,111,6,1,05-23,American Airlines,216
3851,DTW,47,4,6,112,6,1,05-23,American Airlines,274
3852,DTW,47,4,5,112,5,1,05-23,American Airlines,430
3853,DTW,47,4,14,115,14,1,05-23,Spirit Airlines,340
3854,DTW,47,4,17,125,17,1,05-23,Spirit Airlines,343
3855,DTW,47,4,8,146,8,1,05-23,American Airlines,381
3856,DTW,47,4,5,147,5,1,05-23,American Airlines,307
3857,DTW,47,4,10,147,10,1,05-23,United Airlines,329
3858,DTW,47,4,6,147,6,1,05-23,Spirit Airlines,482
3859,DTW,47,4,13,159,13,0,05-23,Delta,114
3860,DTW,47,4,22,159,22,0,05-23,Delta,115
3861,DUB,111,3,15,429,15,2,05-19,Multiple Airlines,2265
3862,DUB,111,3,13,882,13,1,05-19,Multiple Airlines,650
3863,DUB,111,3,24,765,24,1,05-19,Multiple Airlines,716
3864,DUB,111,3,13,970,13,1,05-19,Multiple Airlines,685
3865,DUB,111,3,14,1135,14,1,05-19,Multiple Airlines,590
3866,DUB,111,3,10,844,10,1,05-19,Multiple Airlines,803
3867,DUB,111,3,10,847,10,1,05-19,Multiple Airlines,803
3868,DUB,111,3,9,864,9,1,05-19,Multiple Airlines,865
3869,DUB,111,3,5,770,5,1,05-19,Multiple Airlines,1085
3870,DUB,111,3,9,801,9,1,05-19,Multiple Airlines,929
3871,DUB,111,3,10,844,10,1,05-19,Multiple Airlines,1028
3872,DUB,111,3,16,893,16,1,05-19,Multiple Airlines,902
3873,DUB,111,3,15,902,15,1,05-19,Multiple Airlines,945
3874,DUB,111,3,9,934,9,2,05-19,Multiple Airlines,890
3875,DUB,111,3,14,938,14,1,05-19,Lufthansa,870
3876,DUB,111,3,9,964,9,2,05-19,Multiple Airlines,865
3877,DUB,111,3,6,449,6,2,05-20,Multiple Airlines,1390
3878,DUB,111,3,13,861,13,1,05-20,Multiple Airlines,650
3879,DUB,111,3,18,938,18,1,05-20,Lufthansa,680
3880,DUB,111,3,22,858,22,1,05-20,Multiple Airlines,840
3881,DUB,111,3,9,861,9,1,05-20,Multiple Airlines,865
3882,DUB,111,3,13,861,13,1,05-20,Multiple Airlines,875
3883,DUB,111,3,10,867,10,1,05-20,Multiple Airlines,803
3884,DUB,111,3,10,870,10,1,05-20,Multiple Airlines,803
